pre_body_id,post_body_id,synapse_count,confidence,neuropil
11210,11472,13,0.877,optic_lobe
11210,12101,11,0.945,optic_lobe
11210,13358,2,0.963,optic_lobe
11210,512842,6,0.961,optic_lobe
11210,523581,7,0.872,optic_lobe
11210,531273,3,0.857,optic_lobe
11210,512070,2,0.867,optic_lobe
11210,520288,5,0.877,optic_lobe
11210,10818,13,0.975,optic_lobe
11210,11148,5,0.854,optic_lobe
11210,11680,6,0.93,optic_lobe
11210,12477,6,0.856,optic_lobe
11210,40546,7,0.858,optic_lobe
11210,14281,12,0.875,optic_lobe
11210,13015,8,0.984,optic_lobe
11210,10142,1,0.864,optic_lobe
11210,15332,9,0.903,optic_lobe
11210,15160,2,0.893,optic_lobe
11210,12331,3,0.853,optic_lobe
11210,16826,5,0.942,optic_lobe
11210,523479,6,0.87,optic_lobe
11210,12786,1,0.934,optic_lobe
11210,13875,5,0.896,optic_lobe
11210,36299,1,0.912,optic_lobe
11210,515809,5,0.91,optic_lobe
11210,15915,1,0.882,optic_lobe
11210,11457,1,0.868,optic_lobe
12251,10473,1,0.878,central_complex
12251,10941,5,0.982,central_complex
12251,521446,11,0.905,central_complex
12251,10131,6,0.87,central_complex
12251,12093,7,0.94,central_complex
12251,10274,6,0.861,central_complex
12251,10128,5,0.863,central_complex
12251,10959,1,0.948,central_complex
12251,11164,5,0.895,central_complex
12251,14537,3,0.867,central_complex
12251,37007,2,0.878,central_complex
12251,521222,6,0.959,central_complex
12251,230783,4,0.928,central_complex
12251,520862,10,0.914,central_complex
12251,13783,3,0.851,central_complex
12251,11653,14,0.916,central_complex
12251,513636,11,0.871,central_complex
10588,10540,1,0.895,central_complex
10588,10436,1,0.979,central_complex
10588,10387,2,0.928,central_complex
10588,10925,14,0.986,central_complex
10588,521763,3,0.984,central_complex
10588,10266,1,0.909,central_complex
10588,11586,5,0.933,central_complex
10588,11327,7,0.861,central_complex
10588,10479,3,0.861,central_complex
10588,10250,1,0.948,central_complex
10588,10335,4,0.895,central_complex
10588,11009,1,0.968,central_complex
10588,12205,2,0.85,central_complex
10588,13238,9,0.969,central_complex
10588,12153,9,0.871,central_complex
10588,10481,5,0.98,central_complex
10588,519420,3,0.902,central_complex
10588,12161,7,0.87,central_complex
10588,11628,1,0.864,central_complex
10588,10866,4,0.965,central_complex
10588,10774,4,0.982,central_complex
10588,11432,3,0.895,central_complex
10588,11428,5,0.903,central_complex
10588,10987,9,0.891,central_complex
10588,11137,6,0.86,central_complex
10588,12638,1,0.898,central_complex
10588,14111,2,0.948,central_complex
10588,13085,8,0.87,central_complex
10588,11854,15,0.891,central_complex
10588,12429,1,0.87,central_complex
10588,12071,2,0.923,central_complex
10588,13374,12,0.987,central_complex
10588,11626,10,0.863,central_complex
10588,551781,11,0.888,central_complex
10588,11141,3,0.888,central_complex
10588,10245,2,0.944,central_complex
10588,12215,2,0.928,central_complex
10588,532050,1,0.92,central_complex
10588,11798,4,0.923,central_complex
10588,13607,5,0.952,central_complex
10588,11031,4,0.853,central_complex
10588,13101,1,0.916,central_complex
10588,13418,4,0.928,central_complex
10588,13329,1,0.857,central_complex
10588,12930,12,0.973,central_complex
10588,13896,2,0.931,central_complex
10588,14867,1,0.941,central_complex
10588,14961,4,0.895,central_complex
10588,13153,1,0.872,central_complex
525958,10302,2,0.958,central_complex
525958,10184,1,0.888,central_complex
525958,10670,1,0.892,central_complex
525958,10524,12,0.905,central_complex
525958,511797,4,0.917,central_complex
525958,10212,8,0.916,central_complex
525958,10777,1,0.892,central_complex
525958,11143,4,0.935,central_complex
525958,520787,11,0.914,central_complex
525958,23477,12,0.916,central_complex
525958,529429,7,0.955,central_complex
525958,11583,9,0.982,central_complex
525958,11145,2,0.923,central_complex
525958,10178,1,0.966,central_complex
525958,516616,5,0.891,central_complex
525958,14500,9,0.861,central_complex
525958,11556,5,0.87,central_complex
525958,11105,8,0.857,central_complex
525958,32824,2,0.881,central_complex
525958,12137,9,0.9,central_complex
525958,14040,1,0.935,central_complex
525958,10934,5,0.9,central_complex
525958,521935,8,0.858,central_complex
525958,523716,6,0.87,central_complex
525958,49015,1,0.888,central_complex
525958,519624,4,0.919,central_complex
525958,10052,3,0.98,central_complex
525958,10450,1,0.914,central_complex
525958,30194,13,0.863,central_complex
525958,10256,1,0.962,central_complex
525958,12994,2,0.865,central_complex
525958,12929,10,0.933,central_complex
525958,12183,1,0.886,central_complex
525958,11539,1,0.886,central_complex
525958,12355,6,0.861,central_complex
525958,12026,1,0.949,central_complex
525958,519371,5,0.871,central_complex
525958,12427,1,0.903,central_complex
525958,13119,6,0.896,central_complex
525958,519896,4,0.857,central_complex
525958,521527,1,0.85,central_complex
525958,522434,7,0.955,central_complex
525958,16527,6,0.941,central_complex
525958,11445,1,0.865,central_complex
525958,12061,1,0.857,central_complex
525958,14243,7,0.941,central_complex
525958,16656,10,0.93,central_complex
525958,533045,2,0.886,central_complex
525958,34896,2,0.958,central_complex
525958,10698,1,0.968,central_complex
525958,512277,1,0.899,central_complex
525958,523581,5,0.877,central_complex
525958,10857,1,0.941,central_complex
525958,12978,1,0.955,central_complex
525958,10994,8,0.983,central_complex
525958,13027,3,0.881,central_complex
525958,10606,13,0.987,central_complex
525958,40546,4,0.87,central_complex
525958,11636,10,0.928,central_complex
525958,15592,2,0.933,central_complex
525958,13431,2,0.976,central_complex
525958,16605,1,0.941,central_complex
525958,13637,2,0.989,central_complex
525958,10958,1,0.893,central_complex
525958,33289,3,0.853,central_complex
525958,14643,1,0.972,central_complex
525958,531837,1,0.896,central_complex
525958,11518,2,0.878,central_complex
525958,531678,1,0.934,central_complex
525958,522715,1,0.954,central_complex
525958,521219,7,0.986,central_complex
525958,11749,5,0.853,central_complex
525958,14865,9,0.886,central_complex
10966,10158,3,0.884,central_complex
10966,10551,8,0.87,central_complex
10966,10488,2,0.906,central_complex
10966,10832,1,0.949,central_complex
10966,11638,11,0.877,central_complex
10966,529602,5,0.884,central_complex
10966,10178,1,0.896,central_complex
10966,14500,1,0.989,central_complex
10966,11203,1,0.97,central_complex
10966,10103,2,0.867,central_complex
10966,519262,3,0.903,central_complex
10966,10164,8,0.968,central_complex
10966,11789,9,0.984,central_complex
10966,519365,1,0.867,central_complex
10966,11639,1,0.934,central_complex
10966,10045,3,0.942,central_complex
10966,520037,12,0.861,central_complex
10966,519345,6,0.954,central_complex
10966,10251,10,0.9,central_complex
10966,10243,2,0.977,central_complex
10966,12294,6,0.91,central_complex
10966,512060,2,0.97,central_complex
10966,12026,6,0.856,central_complex
10966,11646,4,0.979,central_complex
10966,10740,1,0.854,central_complex
10966,524343,8,0.926,central_complex
10966,27961,1,0.886,central_complex
10966,521490,1,0.976,central_complex
10966,12906,5,0.891,central_complex
10966,522468,11,0.863,central_complex
10966,14143,7,0.916,central_complex
10966,12135,4,0.956,central_complex
10966,13524,3,0.879,central_complex
10966,11144,16,0.919,central_complex
10966,10862,3,0.858,central_complex
10966,10818,1,0.984,central_complex
10966,10377,2,0.927,central_complex
10966,10407,1,0.906,central_complex
10966,13436,3,0.882,central_complex
10966,10142,4,0.872,central_complex
10966,10958,1,0.962,central_complex
10966,11049,3,0.893,central_complex
10966,520797,1,0.934,central_complex
10966,523882,6,0.938,central_complex
10966,13900,8,0.94,central_complex
10966,11015,6,0.898,central_complex
10966,12786,4,0.913,central_complex
10966,11509,8,0.872,central_complex
23477,10133,5,0.938,central_complex
23477,10158,1,0.885,central_complex
23477,10126,1,0.977,central_complex
23477,10035,2,0.882,central_complex
23477,10208,2,0.892,central_complex
23477,10265,1,0.881,central_complex
23477,10134,2,0.874,central_complex
23477,10109,1,0.906,central_complex
23477,11589,1,0.864,central_complex
23477,10285,6,0.919,central_complex
23477,10679,1,0.912,central_complex
23477,10207,4,0.97,central_complex
23477,11399,7,0.928,central_complex
23477,10472,3,0.87,central_complex
23477,12506,2,0.882,central_complex
23477,11406,2,0.875,central_complex
23477,11145,1,0.906,central_complex
23477,11741,9,0.917,central_complex
23477,10477,9,0.874,central_complex
23477,14500,11,0.875,central_complex
23477,11556,9,0.989,central_complex
23477,11105,6,0.898,central_complex
23477,11080,7,0.982,central_complex
23477,10293,13,0.861,central_complex
23477,519944,1,0.934,central_complex
23477,11837,1,0.934,central_complex
23477,11050,10,0.903,central_complex
23477,10226,1,0.912,central_complex
23477,11531,6,0.854,central_complex
23477,14040,2,0.966,central_complex
23477,11359,7,0.912,central_complex
23477,10762,13,0.905,central_complex
23477,11321,12,0.973,central_complex
23477,23401,10,0.861,central_complex
23477,11785,1,0.905,central_complex
23477,519624,3,0.942,central_complex
23477,12155,3,0.882,central_complex
23477,12022,1,0.954,central_complex
23477,30194,7,0.898,central_complex
23477,11783,7,0.857,central_complex
23477,12371,5,0.871,central_complex
23477,11444,6,0.969,central_complex
23477,12355,6,0.972,central_complex
23477,12367,4,0.931,central_complex
23477,13119,3,0.879,central_complex
23477,524166,1,0.976,central_complex
23477,14424,1,0.982,central_complex
23477,12408,1,0.879,central_complex
23477,11200,1,0.886,central_complex
23477,10718,1,0.97,central_complex
23477,11445,3,0.973,central_complex
23477,12061,1,0.86,central_complex
23477,14243,7,0.899,central_complex
23477,533045,2,0.952,central_complex
23477,13029,2,0.944,central_complex
23477,523581,1,0.956,central_complex
23477,12978,2,0.923,central_complex
23477,11306,2,0.926,central_complex
23477,14795,9,0.984,central_complex
23477,13027,3,0.879,central_complex
23477,11680,1,0.907,central_complex
23477,14594,1,0.921,central_complex
23477,524164,4,0.958,central_complex
23477,521061,3,0.875,central_complex
23477,11409,10,0.93,central_complex
23477,14643,1,0.893,central_complex
23477,532827,3,0.851,central_complex
23477,14339,3,0.877,central_complex
23477,36299,1,0.867,central_complex
23477,523828,4,0.945,central_complex
11638,10097,1,0.917,central_complex
11638,10184,2,0.941,central_complex
11638,555309,8,0.86,central_complex
11638,162461,10,0.889,central_complex
11638,10282,4,0.983,central_complex
11638,10040,10,0.959,central_complex
11638,10685,5,0.909,central_complex
11638,10067,6,0.884,central_complex
11638,10735,1,0.976,central_complex
11638,10272,1,0.916,central_complex
11638,10466,4,0.917,central_complex
11638,11908,1,0.906,central_complex
11638,532255,4,0.93,central_complex
11638,12159,9,0.889,central_complex
11638,10455,5,0.886,central_complex
11638,10762,1,0.912,central_complex
11638,11832,2,0.944,central_complex
11638,11321,2,0.902,central_complex
11638,519454,2,0.902,central_complex
11638,10136,3,0.868,central_complex
11638,12510,1,0.874,central_complex
11638,11956,8,0.954,central_complex
11638,10999,8,0.861,central_complex
11638,519345,7,0.863,central_complex
11638,556037,1,0.963,central_complex
11638,11352,2,0.865,central_complex
11638,10739,2,0.944,central_complex
11638,11441,4,0.912,central_complex
11638,555827,4,0.989,central_complex
11638,13112,5,0.868,central_complex
11638,11950,3,0.941,central_complex
11638,11309,3,0.886,central_complex
11638,12906,5,0.954,central_complex
11638,10192,6,0.858,central_complex
11638,513146,1,0.972,central_complex
11638,520190,5,0.97,central_complex
11638,13071,1,0.85,central_complex
11638,11126,2,0.975,central_complex
11638,14143,9,0.872,central_complex
11638,520118,2,0.868,central_complex
11638,512199,12,0.877,central_complex
11638,15189,1,0.909,central_complex
11638,10377,5,0.858,central_complex
11638,11006,1,0.867,central_complex
11638,11322,2,0.874,central_complex
11638,10407,7,0.875,central_complex
11638,37111,10,0.989,central_complex
11638,17525,1,0.893,central_complex
11638,16605,1,0.92,central_complex
11638,10958,2,0.882,central_complex
11638,10163,1,0.976,central_complex
11638,10536,3,0.916,central_complex
11638,13036,9,0.874,central_complex
11638,12497,1,0.907,central_complex
11638,36299,5,0.912,central_complex
11638,12562,3,0.888,central_complex
11638,12651,7,0.942,central_complex
11638,35643,2,0.976,central_complex
11638,14692,3,0.879,central_complex
11638,13259,10,0.945,central_complex
11638,15071,2,0.952,central_complex
11638,11643,3,0.895,central_complex
11521,10072,1,0.898,central_complex
11521,10456,11,0.863,central_complex
11521,10531,1,0.941,central_complex
11521,10269,1,0.853,central_complex
11521,10390,1,0.907,central_complex
11521,10677,2,0.872,central_complex
11521,10696,3,0.874,central_complex
11521,11229,1,0.895,central_complex
11521,10687,1,0.893,central_complex
11521,532747,5,0.969,central_complex
11521,10807,1,0.892,central_complex
11521,530777,4,0.909,central_complex
11521,10597,6,0.86,central_complex
11521,520002,3,0.941,central_complex
11521,11501,4,0.913,central_complex
11521,519242,6,0.858,central_complex
11521,520466,8,0.858,central_complex
11521,11736,9,0.919,central_complex
11521,10650,6,0.975,central_complex
11521,11993,3,0.938,central_complex
11521,555342,1,0.871,central_complex
11521,10950,1,0.938,central_complex
11521,11755,3,0.874,central_complex
11521,10517,1,0.85,central_complex
11521,10996,6,0.927,central_complex
11521,10402,11,0.891,central_complex
11521,11289,6,0.905,central_complex
11521,519263,7,0.896,central_complex
11521,11712,7,0.896,central_complex
11521,192978,3,0.954,central_complex
11521,10661,1,0.979,central_complex
11521,12710,5,0.886,central_complex
11521,11723,7,0.861,central_complex
11521,11918,1,0.878,central_complex
11521,13108,6,0.919,central_complex
11521,22607,3,0.931,central_complex
11521,11113,1,0.949,central_complex
11521,11922,3,0.868,central_complex
11521,10201,7,0.93,central_complex
11521,12131,7,0.912,central_complex
11521,23204,4,0.86,central_complex
11521,10495,1,0.921,central_complex
11521,11397,2,0.874,central_complex
11521,12573,2,0.888,central_complex
11521,11227,6,0.91,central_complex
11521,13007,3,0.87,central_complex
11521,12679,4,0.884,central_complex
11521,10233,3,0.898,central_complex
11521,13716,1,0.921,central_complex
11521,13376,1,0.85,central_complex
11521,523438,1,0.851,central_complex
11521,16141,2,0.882,central_complex
11521,15646,3,0.854,central_complex
11521,525777,2,0.928,central_complex
11521,11883,1,0.867,central_complex
11521,13051,1,0.895,central_complex
11521,525408,8,0.861,central_complex
11521,12354,2,0.892,central_complex
11521,13603,1,0.867,central_complex
11521,14266,1,0.909,central_complex
11521,16248,5,0.9,central_complex
11521,10691,1,0.963,central_complex
11521,12813,4,0.919,central_complex
11521,11415,3,0.927,central_complex
11521,12402,1,0.879,central_complex
11521,15032,1,0.864,central_complex
11521,10546,3,0.909,central_complex
11521,10629,2,0.938,central_complex
11521,14259,7,0.926,central_complex
11521,10628,4,0.914,central_complex
11521,13467,1,0.921,central_complex
11521,16828,10,0.93,central_complex
11521,13447,1,0.895,central_complex
11521,521525,2,0.977,central_complex
11521,11308,1,0.966,central_complex
11521,524483,5,0.872,central_complex
11521,12934,11,0.947,central_complex
11521,13363,8,0.9,central_complex
11521,36918,5,0.857,central_complex
11521,524406,1,0.962,central_complex
11521,11941,3,0.927,central_complex
11521,15178,2,0.865,central_complex
11521,11988,10,0.877,central_complex
11521,17823,3,0.898,central_complex
11521,11296,1,0.941,central_complex
11521,521208,5,0.875,central_complex
11521,522857,1,0.949,central_complex
11521,10856,1,0.882,central_complex
11521,13938,2,0.913,central_complex
11521,10623,1,0.949,central_complex
11521,11566,10,0.874,central_complex
11521,17858,3,0.909,central_complex
11521,11652,2,0.98,central_complex
11521,15661,1,0.917,central_complex
11521,12718,1,0.906,central_complex
524521,10351,6,0.947,descending_vnc
524521,10303,4,0.854,descending_vnc
524521,10436,4,0.905,descending_vnc
524521,10682,4,0.884,descending_vnc
524521,11586,1,0.85,descending_vnc
524521,524968,1,0.875,descending_vnc
524521,13924,4,0.863,descending_vnc
524521,511869,1,0.878,descending_vnc
524521,12123,1,0.85,descending_vnc
524521,11526,3,0.872,descending_vnc
524521,519420,5,0.87,descending_vnc
524521,11077,2,0.986,descending_vnc
524521,11628,1,0.937,descending_vnc
524521,519705,1,0.938,descending_vnc
524521,11863,2,0.91,descending_vnc
524521,527695,1,0.962,descending_vnc
524521,27975,1,0.923,descending_vnc
524521,519443,5,0.872,descending_vnc
524521,551781,3,0.928,descending_vnc
524521,10558,1,0.934,descending_vnc
524521,10717,1,0.951,descending_vnc
524521,10920,1,0.86,descending_vnc
524521,12686,9,0.917,descending_vnc
524521,10729,14,0.959,descending_vnc
524521,15288,3,0.984,descending_vnc
524521,12533,3,0.916,descending_vnc
524521,10688,1,0.948,descending_vnc
524521,13607,4,0.973,descending_vnc
524521,11031,6,0.877,descending_vnc
524521,13329,4,0.935,descending_vnc
524521,14610,1,0.955,descending_vnc
524521,13367,1,0.914,descending_vnc
524521,14330,1,0.86,descending_vnc
524521,555855,3,0.867,descending_vnc
524521,11588,8,0.874,descending_vnc
524521,562992,2,0.952,descending_vnc
524521,13991,1,0.858,descending_vnc
519242,539413,1,0.856,central_complex
519242,10515,4,0.881,central_complex
519242,11319,4,0.872,central_complex
519242,11571,4,0.909,central_complex
519242,10869,1,0.942,central_complex
519242,533529,1,0.863,central_complex
519242,10140,8,0.857,central_complex
519242,10929,9,0.858,central_complex
519242,12320,3,0.977,central_complex
519242,11731,5,0.961,central_complex
519242,10408,3,0.879,central_complex
519242,10650,10,0.86,central_complex
519242,11022,2,0.949,central_complex
519242,11788,17,0.919,central_complex
519242,10517,7,0.926,central_complex
519242,11379,15,0.961,central_complex
519242,12111,7,0.898,central_complex
519242,11280,1,0.878,central_complex
